id,state,dgen_county,name,time_zone
1746,TX,Smith,Smith County,CentralPrevailing
740,TX,Somervell,Somervell County,CentralPrevailing
261,TX,Starr,Starr County,CentralPrevailing
2353,TX,Stephens,Stephens County,CentralPrevailing
2437,TX,Sterling,Sterling County,CentralPrevailing
2122,TX,Stonewall,Stonewall County,CentralPrevailing
1055,TX,Sutton,Sutton County,CentralPrevailing
356,TX,Swisher,Swisher County,CentralPrevailing
2361,TX,Tarrant,Tarrant County,CentralPrevailing
3093,TX,Taylor,Taylor County,CentralPrevailing
2713,TX,Terrell,Terrell County,CentralPrevailing
1947,TX,Terry,Terry County,CentralPrevailing
2027,TX,Throckmorton,Throckmorton County,CentralPrevailing
272,TX,Titus,Titus County,CentralPrevailing
2352,TX,Tom Green,Tom Green County,CentralPrevailing
2803,TX,Travis,Travis County,CentralPrevailing
374,TX,Trinity,Trinity County,CentralPrevailing
1649,TX,Tyler,Tyler County,CentralPrevailing
1478,TX,Upshur,Upshur County,CentralPrevailing
2656,TX,Upton,Upton County,CentralPrevailing
1908,TX,Uvalde,Uvalde County,CentralPrevailing
461,TX,Val Verde,Val Verde County,CentralPrevailing
883,TX,Van Zandt,Van Zandt County,CentralPrevailing
1725,TX,Victoria,Victoria County,CentralPrevailing
1011,TX,Walker,Walker County,CentralPrevailing
3125,TX,Waller,Waller County,CentralPrevailing
2573,TX,Ward,Ward County,CentralPrevailing
181,TX,Washington,Washington County,CentralPrevailing
2113,TX,Webb,Webb County,CentralPrevailing
329,TX,Wharton,Wharton County,CentralPrevailing
1017,TX,Wheeler,Wheeler County,CentralPrevailing
2852,TX,Wichita,Wichita County,CentralPrevailing
1047,TX,Wilbarger,Wilbarger County,CentralPrevailing
2886,TX,Willacy,Willacy County,CentralPrevailing
2693,TX,Williamson,Williamson County,CentralPrevailing
284,TX,Wilson,Wilson County,CentralPrevailing
899,TX,Winkler,Winkler County,CentralPrevailing
903,TX,Wise,Wise County,CentralPrevailing
2170,TX,Wood,Wood County,CentralPrevailing
539,TX,Yoakum,Yoakum County,CentralPrevailing
1376,TX,Young,Young County,CentralPrevailing
2629,TX,Zapata,Zapata County,CentralPrevailing
2621,TX,Zavala,Zavala County,CentralPrevailing
39,UT,Beaver,Beaver County,MountainPrevailing
1591,UT,Box Elder,Box Elder County,MountainPrevailing
835,UT,Cache,Cache County,MountainPrevailing
779,UT,Carbon,Carbon County,MountainPrevailing
1357,UT,Daggett,Daggett County,MountainPrevailing
402,UT,Davis,Davis County,MountainPrevailing
2389,UT,Duchesne,Duchesne County,MountainPrevailing
1099,UT,Emery,Emery County,MountainPrevailing
2362,UT,Garfield,Garfield County,MountainPrevailing
11,UT,Grand,Grand County,MountainPrevailing
2035,UT,Iron,Iron County,MountainPrevailing
1260,UT,Juab,Juab County,MountainPrevailing
2165,UT,Kane,Kane County,MountainPrevailing
2710,UT,Millard,Millard County,MountainPrevailing
1106,UT,Morgan,Morgan County,MountainPrevailing
2961,UT,Piute,Piute County,MountainPrevailing
2101,UT,Rich,Rich County,MountainPrevailing
2175,UT,Salt Lake,Salt Lake County,MountainPrevailing
1094,UT,San Juan,San Juan County,MountainPrevailing
1837,UT,Sanpete,Sanpete County,MountainPrevailing
900,UT,Sevier,Sevier County,MountainPrevailing
541,UT,Summit,Summit County,MountainPrevailing
359,UT,Tooele,Tooele County,MountainPrevailing
2082,UT,Uintah,Uintah County,MountainPrevailing
1299,UT,Utah,Utah County,MountainPrevailing
1827,UT,Wasatch,Wasatch County,MountainPrevailing
1607,UT,Washington,Washington County,MountainPrevailing
2824,UT,Wayne,Wayne County,MountainPrevailing
542,UT,Weber,Weber County,MountainPrevailing
76,VT,Addison,Addison County,EasternPrevailing
1619,VT,Bennington,Bennington County,EasternPrevailing
783,VT,Caledonia,Caledonia County,EasternPrevailing
832,VT,Chittenden,Chittenden County,EasternPrevailing
1295,VT,Essex,Essex County,EasternPrevailing
437,VT,Franklin,Franklin County,EasternPrevailing
2465,VT,Grand Isle,Grand Isle County,EasternPrevailing
1157,VT,Lamoille,Lamoille County,EasternPrevailing
2431,VT,Orange,Orange County,EasternPrevailing
69,VT,Orleans,Orleans County,EasternPrevailing
1985,VT,Rutland,Rutland County,EasternPrevailing
1331,VT,Washington,Washington County,EasternPrevailing
2226,VT,Windham,Windham County,EasternPrevailing
2762,VT,Windsor,Windsor County,EasternPrevailing
467,VA,Accomack,Accomack County,EasternPrevailing
2025,VA,Albemarle,Albemarle County,EasternPrevailing
1180,VA,Alleghany,Alleghany County,EasternPrevailing
1229,VA,Amelia,Amelia County,EasternPrevailing
901,VA,Amherst,Amherst County,EasternPrevailing
56,VA,Appomattox,Appomattox County,EasternPrevailing
2863,VA,Arlington,Arlington County,EasternPrevailing
1561,VA,Augusta,Augusta County,EasternPrevailing
2834,VA,Bath,Bath County,EasternPrevailing
463,VA,Bedford,Bedford County,EasternPrevailing
1570,VA,Bland,Bland County,EasternPrevailing
934,VA,Botetourt,Botetourt County,EasternPrevailing
1821,VA,Brunswick,Brunswick County,EasternPrevailing
3142,VA,Buchanan,Buchanan County,EasternPrevailing
1552,VA,Buckingham,Buckingham County,EasternPrevailing
2639,VA,Campbell,Campbell County,EasternPrevailing
1745,VA,Caroline,Caroline County,EasternPrevailing
1829,VA,Carroll,Carroll County,EasternPrevailing
1421,VA,Charles City,Charles City County,EasternPrevailing
1557,VA,Charlotte,Charlotte County,EasternPrevailing
1361,VA,Chesterfield,Chesterfield County,EasternPrevailing
109,VA,Clarke,Clarke County,EasternPrevailing
695,VA,Craig,Craig County,EasternPrevailing
1708,VA,Culpeper,Culpeper County,EasternPrevailing
961,VA,Cumberland,Cumberland County,EasternPrevailing
2180,VA,Dickenson,Dickenson County,EasternPrevailing
2048,VA,Dinwiddie,Dinwiddie County,EasternPrevailing
108,VA,Essex,Essex County,EasternPrevailing
1675,VA,Fairfax,Fairfax County,EasternPrevailing
897,VA,Fauquier,Fauquier County,EasternPrevailing
2194,VA,Floyd,Floyd County,EasternPrevailing
2884,VA,Fluvanna,Fluvanna County,EasternPrevailing
2316,VA,Franklin,Franklin County,EasternPrevailing
7,VA,Frederick,Frederick County,EasternPrevailing
2335,VA,Giles,Giles County,EasternPrevailing
3108,VA,Gloucester,Gloucester County,EasternPrevailing
126,VA,Goochland,Goochland County,EasternPrevailing
1041,VA,Grayson,Grayson County,EasternPrevailing
1454,VA,Greene,Greene County,EasternPrevailing
1268,VA,Greensville,Greensville County,EasternPrevailing
757,VA,Halifax,Halifax County,EasternPrevailing
528,VA,Hanover,Hanover County,EasternPrevailing
556,VA,Henrico,Henrico County,EasternPrevailing
1576,VA,Henry,Henry County,EasternPrevailing
519,VA,Highland,Highland County,EasternPrevailing
1889,VA,Isle of Wight,Isle of Wight County,EasternPrevailing
2232,VA,James City,James City County,EasternPrevailing
1424,VA,King and Queen,King and Queen County,EasternPrevailing
2937,VA,King George,King George County,EasternPrevailing
491,VA,King William,King William County,EasternPrevailing
2445,VA,Lancaster,Lancaster County,EasternPrevailing
1934,VA,Lee,Lee County,EasternPrevailing
1441,VA,Loudoun,Loudoun County,EasternPrevailing
2637,VA,Louisa,Louisa County,EasternPrevailing
928,VA,Lunenburg,Lunenburg County,EasternPrevailing
558,VA,Madison,Madison County,EasternPrevailing
1539,VA,Mathews,Mathews County,EasternPrevailing
1844,VA,Mecklenburg,Mecklenburg County,EasternPrevailing
2416,VA,Middlesex,Middlesex County,EasternPrevailing
2318,VA,Montgomery,Montgomery County,EasternPrevailing
873,VA,Nelson,Nelson County,EasternPrevailing
1111,VA,New Kent,New Kent County,EasternPrevailing
2485,VA,Northampton,Northampton County,EasternPrevailing
456,VA,Northumberland,Northumberland County,EasternPrevailing
130,VA,Nottoway,Nottoway County,EasternPrevailing
1992,VA,Orange,Orange County,EasternPrevailing
42,VA,Page,Page County,EasternPrevailing
879,VA,Patrick,Patrick County,EasternPrevailing
2074,VA,Pittsylvania,Pittsylvania County,EasternPrevailing
1634,VA,Powhatan,Powhatan County,EasternPrevailing
2910,VA,Prince Edward,Prince Edward County,EasternPrevailing
2539,VA,Prince George,Prince George County,EasternPrevailing
2514,VA,Prince William,Prince William County,EasternPrevailing
2761,VA,Pulaski,Pulaski County,EasternPrevailing
2488,VA,Rappahannock,Rappahannock County,EasternPrevailing
2788,VA,Richmond,Richmond County,EasternPrevailing
1445,VA,Roanoke,Roanoke County,EasternPrevailing
2271,VA,Rockbridge,Rockbridge County,EasternPrevailing
2599,VA,Rockingham,Rockingham County,EasternPrevailing
2153,VA,Russell,Russell County,EasternPrevailing
2380,VA,Scott,Scott County,EasternPrevailing
2287,VA,Shenandoah,Shenandoah County,EasternPrevailing
1325,VA,Smyth,Smyth County,EasternPrevailing
2931,VA,Southampton,Southampton County,EasternPrevailing
478,VA,Spotsylvania,Spotsylvania County,EasternPrevailing
1852,VA,Stafford,Stafford County,EasternPrevailing
3072,VA,Surry,Surry County,EasternPrevailing
1079,VA,Sussex,Sussex County,EasternPrevailing
1005,VA,Tazewell,Tazewell County,EasternPrevailing
3061,VA,Warren,Warren County,EasternPrevailing
951,VA,Washington,Washington County,EasternPrevailing
1167,VA,Westmoreland,Westmoreland County,EasternPrevailing
1328,VA,Wise,Wise County,EasternPrevailing
1676,VA,Wythe,Wythe County,EasternPrevailing
92,VA,York,York County,EasternPrevailing
858,VA,Alexandria,Alexandria city,EasternPrevailing
2751,VA,Bristol,Bristol city,EasternPrevailing
2785,VA,Buena Vista,Buena Vista city,EasternPrevailing
72,VA,Charlottesville,Charlottesville city,EasternPrevailing
2690,VA,Chesapeake,Chesapeake city,EasternPrevailing
2347,VA,Colonial Heights,Colonial Heights city,EasternPrevailing
2102,VA,Covington,Covington city,EasternPrevailing
2042,VA,Danville,Danville city,EasternPrevailing
242,VA,Emporia,Emporia city,EasternPrevailing
2842,VA,Fairfax,Fairfax city,EasternPrevailing
312,VA,Falls Church,Falls Church city,EasternPrevailing
1915,VA,Fredericksburg,Fredericksburg city,EasternPrevailing
1636,VA,Galax,Galax city,EasternPrevailing
3085,VA,Hampton,Hampton city,EasternPrevailing
1512,VA,Harrisonburg,Harrisonburg city,EasternPrevailing
732,VA,Hopewell,Hopewell city,EasternPrevailing
913,VA,Lexington,Lexington city,EasternPrevailing
1748,VA,Lynchburg,Lynchburg city,EasternPrevailing
2894,VA,Manassas,Manassas city,EasternPrevailing
1894,VA,Manassas Park,Manassas Park city,EasternPrevailing
26,VA,Martinsville,Martinsville city,EasternPrevailing
451,VA,Newport News,Newport News city,EasternPrevailing
2505,VA,Norfolk,Norfolk city,EasternPrevailing
1359,VA,Norton,Norton city,EasternPrevailing
2087,VA,Petersburg,Petersburg city,EasternPrevailing
827,VA,Poquoson,Poquoson city,EasternPrevailing
2456,VA,Portsmouth,Portsmouth city,EasternPrevailing
364,VA,Radford,Radford city,EasternPrevailing
2818,VA,Richmond,Richmond city,EasternPrevailing
2981,VA,Roanoke,Roanoke city,EasternPrevailing
2397,VA,Salem,Salem city,EasternPrevailing
654,VA,Staunton,Staunton city,EasternPrevailing
2441,VA,Suffolk,Suffolk city,EasternPrevailing
2108,VA,Virginia Beach,Virginia Beach city,EasternPrevailing
2083,VA,Waynesboro,Waynesboro city,EasternPrevailing
246,VA,Williamsburg,Williamsburg city,EasternPrevailing
1401,VA,Winchester,Winchester city,EasternPrevailing
2053,WA,Adams,Adams County,PacificPrevailing
458,WA,Asotin,Asotin County,PacificPrevailing
2786,WA,Benton,Benton County,PacificPrevailing
2825,WA,Chelan,Chelan County,PacificPrevailing
2503,WA,Clallam,Clallam County,PacificPrevailing
1625,WA,Clark,Clark County,PacificPrevailing
1248,WA,Columbia,Columbia County,PacificPrevailing
3126,WA,Cowlitz,Cowlitz County,PacificPrevailing
1216,WA,Douglas,Douglas County,PacificPrevailing
2029,WA,Ferry,Ferry County,PacificPrevailing
23,WA,Franklin,Franklin County,PacificPrevailing
2512,WA,Garfield,Garfield County,PacificPrevailing
256,WA,Grant,Grant County,PacificPrevailing
1553,WA,Grays Harbor,Grays Harbor County,PacificPrevailing
3143,WA,Island,Island County,PacificPrevailing
1043,WA,Jefferson,Jefferson County,PacificPrevailing
200,WA,King,King County,PacificPrevailing
263,WA,Kitsap,Kitsap County,PacificPrevailing
3118,WA,Kittitas,Kittitas County,PacificPrevailing
609,WA,Klickitat,Klickitat County,PacificPrevailing
2934,WA,Lewis,Lewis County,PacificPrevailing
1673,WA,Lincoln,Lincoln County,PacificPrevailing
2262,WA,Mason,Mason County,PacificPrevailing
180,WA,Okanogan,Okanogan County,PacificPrevailing
2545,WA,Pacific,Pacific County,PacificPrevailing
606,WA,Pend Oreille,Pend Oreille County,PacificPrevailing
486,WA,Pierce,Pierce County,PacificPrevailing
860,WA,San Juan,San Juan County,PacificPrevailing
1668,WA,Skagit,Skagit County,PacificPrevailing
115,WA,Skamania,Skamania County,PacificPrevailing
2500,WA,Snohomish,Snohomish County,PacificPrevailing
624,WA,Spokane,Spokane County,PacificPrevailing
1264,WA,Stevens,Stevens County,PacificPrevailing
1542,WA,Thurston,Thurston County,PacificPrevailing
1581,WA,Wahkiakum,Wahkiakum County,PacificPrevailing
766,WA,Walla Walla,Walla Walla County,PacificPrevailing
1524,WA,Whatcom,Whatcom County,PacificPrevailing
1656,WA,Whitman,Whitman County,PacificPrevailing
2635,WA,Yakima,Yakima County,PacificPrevailing
1868,WV,Barbour,Barbour County,EasternPrevailing
267,WV,Berkeley,Berkeley County,EasternPrevailing
2597,WV,Boone,Boone County,EasternPrevailing
2640,WV,Braxton,Braxton County,EasternPrevailing
3086,WV,Brooke,Brooke County,EasternPrevailing
2234,WV,Cabell,Cabell County,EasternPrevailing
1049,WV,Calhoun,Calhoun County,EasternPrevailing
2536,WV,Clay,Clay County,EasternPrevailing
1030,WV,Doddridge,Doddridge County,EasternPrevailing
1806,WV,Fayette,Fayette County,EasternPrevailing
595,WV,Gilmer,Gilmer County,EasternPrevailing
3098,WV,Grant,Grant County,EasternPrevailing
445,WV,Greenbrier,Greenbrier County,EasternPrevailing
942,WV,Hampshire,Hampshire County,EasternPrevailing
2562,WV,Hancock,Hancock County,EasternPrevailing
1230,WV,Hardy,Hardy County,EasternPrevailing
760,WV,Harrison,Harrison County,EasternPrevailing
435,WV,Jackson,Jackson County,EasternPrevailing
2552,WV,Jefferson,Jefferson County,EasternPrevailing
34,WV,Kanawha,Kanawha County,EasternPrevailing
2747,WV,Lewis,Lewis County,EasternPrevailing
2284,WV,Lincoln,Lincoln County,EasternPrevailing
1654,WV,Logan,Logan County,EasternPrevailing
754,WV,McDowell,McDowell County,EasternPrevailing
3120,WV,Marion,Marion County,EasternPrevailing
16,WV,Marshall,Marshall County,EasternPrevailing
291,WV,Mason,Mason County,EasternPrevailing
1463,WV,Mercer,Mercer County,EasternPrevailing
2283,WV,Mineral,Mineral County,EasternPrevailing
677,WV,Mingo,Mingo County,EasternPrevailing
3089,WV,Monongalia,Monongalia County,EasternPrevailing
46,WV,Monroe,Monroe County,EasternPrevailing
1075,WV,Morgan,Morgan County,EasternPrevailing
932,WV,Nicholas,Nicholas County,EasternPrevailing
2191,WV,Ohio,Ohio County,EasternPrevailing
205,WV,Pendleton,Pendleton County,EasternPrevailing
919,WV,Pleasants,Pleasants County,EasternPrevailing
2259,WV,Pocahontas,Pocahontas County,EasternPrevailing
2827,WV,Preston,Preston County,EasternPrevailing
2457,WV,Putnam,Putnam County,EasternPrevailing
2687,WV,Raleigh,Raleigh County,EasternPrevailing
1742,WV,Randolph,Randolph County,EasternPrevailing
1900,WV,Ritchie,Ritchie County,EasternPrevailing
1930,WV,Roane,Roane County,EasternPrevailing
592,WV,Summers,Summers County,EasternPrevailing
1913,WV,Taylor,Taylor County,EasternPrevailing
496,WV,Tucker,Tucker County,EasternPrevailing
58,WV,Tyler,Tyler County,EasternPrevailing
2426,WV,Upshur,Upshur County,EasternPrevailing
1154,WV,Wayne,Wayne County,EasternPrevailing
1891,WV,Webster,Webster County,EasternPrevailing
1461,WV,Wetzel,Wetzel County,EasternPrevailing
551,WV,Wirt,Wirt County,EasternPrevailing
2466,WV,Wood,Wood County,EasternPrevailing
1238,WV,Wyoming,Wyoming County,EasternPrevailing
2171,WI,Adams,Adams County,CentralPrevailing
623,WI,Ashland,Ashland County,CentralPrevailing
3032,WI,Barron,Barron County,CentralPrevailing
2986,WI,Bayfield,Bayfield County,CentralPrevailing
2734,WI,Brown,Brown County,CentralPrevailing
1777,WI,Buffalo,Buffalo County,CentralPrevailing
1387,WI,Burnett,Burnett County,CentralPrevailing
2887,WI,Calumet,Calumet County,CentralPrevailing
1409,WI,Chippewa,Chippewa County,CentralPrevailing
2213,WI,Clark,Clark County,CentralPrevailing
282,WI,Columbia,Columbia County,CentralPrevailing
2715,WI,Crawford,Crawford County,CentralPrevailing
38,WI,Dane,Dane County,CentralPrevailing
1276,WI,Dodge,Dodge County,CentralPrevailing
2868,WI,Door,Door County,CentralPrevailing
804,WI,Douglas,Douglas County,CentralPrevailing
318,WI,Dunn,Dunn County,CentralPrevailing
43,WI,Eau Claire,Eau Claire County,CentralPrevailing
2882,WI,Florence,Florence County,CentralPrevailing
455,WI,Fond du Lac,Fond du Lac County,CentralPrevailing
3065,WI,Forest,Forest County,CentralPrevailing
1955,WI,Grant,Grant County,CentralPrevailing
2158,WI,Green,Green County,CentralPrevailing
330,WI,Green Lake,Green Lake County,CentralPrevailing
2696,WI,Iowa,Iowa County,CentralPrevailing
474,WI,Iron,Iron County,CentralPrevailing
590,WI,Jackson,Jackson County,CentralPrevailing
980,WI,Jefferson,Jefferson County,CentralPrevailing
1953,WI,Juneau,Juneau County,CentralPrevailing
388,WI,Kenosha,Kenosha County,CentralPrevailing
2736,WI,Kewaunee,Kewaunee County,CentralPrevailing
443,WI,La Crosse,La Crosse County,CentralPrevailing
1554,WI,Lafayette,Lafayette County,CentralPrevailing
1300,WI,Langlade,Langlade County,CentralPrevailing
1836,WI,Lincoln,Lincoln County,CentralPrevailing
488,WI,Manitowoc,Manitowoc County,CentralPrevailing
1302,WI,Marathon,Marathon County,CentralPrevailing
1977,WI,Marinette,Marinette County,CentralPrevailing
2404,WI,Marquette,Marquette County,CentralPrevailing
1191,WI,Menominee,Menominee County,CentralPrevailing
2771,WI,Milwaukee,Milwaukee County,CentralPrevailing
3121,WI,Monroe,Monroe County,CentralPrevailing
2073,WI,Oconto,Oconto County,CentralPrevailing
2331,WI,Oneida,Oneida County,CentralPrevailing
2312,WI,Outagamie,Outagamie County,CentralPrevailing
293,WI,Ozaukee,Ozaukee County,CentralPrevailing
2319,WI,Pepin,Pepin County,CentralPrevailing
201,WI,Pierce,Pierce County,CentralPrevailing
420,WI,Polk,Polk County,CentralPrevailing
2804,WI,Portage,Portage County,CentralPrevailing
1479,WI,Price,Price County,CentralPrevailing
2333,WI,Racine,Racine County,CentralPrevailing
985,WI,Richland,Richland County,CentralPrevailing
143,WI,Rock,Rock County,CentralPrevailing
2770,WI,Rusk,Rusk County,CentralPrevailing
806,WI,St. Croix,St. Croix County,CentralPrevailing
2719,WI,Sauk,Sauk County,CentralPrevailing
2260,WI,Sawyer,Sawyer County,CentralPrevailing
2911,WI,Shawano,Shawano County,CentralPrevailing
15,WI,Sheboygan,Sheboygan County,CentralPrevailing
1003,WI,Taylor,Taylor County,CentralPrevailing
520,WI,Trempealeau,Trempealeau County,CentralPrevailing
2017,WI,Vernon,Vernon County,CentralPrevailing
2760,WI,Vilas,Vilas County,CentralPrevailing
2529,WI,Walworth,Walworth County,CentralPrevailing
2797,WI,Washburn,Washburn County,CentralPrevailing
1122,WI,Washington,Washington County,CentralPrevailing
2205,WI,Waukesha,Waukesha County,CentralPrevailing
1932,WI,Waupaca,Waupaca County,CentralPrevailing
674,WI,Waushara,Waushara County,CentralPrevailing
1831,WI,Winnebago,Winnebago County,CentralPrevailing
2756,WI,Wood,Wood County,CentralPrevailing
2151,WY,Albany,Albany County,MountainPrevailing
544,WY,Big Horn,Big Horn County,MountainPrevailing
2880,WY,Campbell,Campbell County,MountainPrevailing
2918,WY,Carbon,Carbon County,MountainPrevailing
2399,WY,Converse,Converse County,MountainPrevailing
1719,WY,Crook,Crook County,MountainPrevailing
1337,WY,Fremont,Fremont County,MountainPrevailing
3027,WY,Goshen,Goshen County,MountainPrevailing
1324,WY,Hot Springs,Hot Springs County,MountainPrevailing
2121,WY,Johnson,Johnson County,MountainPrevailing
125,WY,Laramie,Laramie County,MountainPrevailing
2419,WY,Lincoln,Lincoln County,MountainPrevailing
358,WY,Natrona,Natrona County,MountainPrevailing
1446,WY,Niobrara,Niobrara County,MountainPrevailing
3038,WY,Park,Park County,MountainPrevailing
1132,WY,Platte,Platte County,MountainPrevailing
74,WY,Sheridan,Sheridan County,MountainPrevailing
355,WY,Sublette,Sublette County,MountainPrevailing
3030,WY,Sweetwater,Sweetwater County,MountainPrevailing
712,WY,Teton,Teton County,MountainPrevailing
2849,WY,Uinta,Uinta County,MountainPrevailing
1585,WY,Washakie,Washakie County,MountainPrevailing
2166,WY,Weston,Weston County,MountainPrevailing
